,WELL,DEPTH_MD,FORCE_2020_LITHOFACIES_LITHOLOGY,prediction,correct
78042,34/3-2 S,2402.1588,2,2,1
78043,34/3-2 S,2402.3108,2,2,1
78044,34/3-2 S,2402.4628,2,2,1
78045,34/3-2 S,2402.6148,2,2,1
78046,34/3-2 S,2402.7668,2,2,1
78047,34/3-2 S,2402.9188,2,2,1
78048,34/3-2 S,2403.0708,2,2,1
78049,34/3-2 S,2403.2228,2,1,0
78050,34/3-2 S,2403.3748,2,1,0
78051,34/3-2 S,2403.5268,2,1,0
78052,34/3-2 S,2403.6788,2,1,0
78053,34/3-2 S,2403.8308,2,1,0
78054,34/3-2 S,2403.9828,2,1,0
78055,34/3-2 S,2404.1348,2,1,0
78056,34/3-2 S,2404.2868,2,1,0
78057,34/3-2 S,2404.4388,2,1,0
78058,34/3-2 S,2404.5908,2,1,0
78059,34/3-2 S,2404.7428,2,1,0
78060,34/3-2 S,2404.8948,2,1,0
78061,34/3-2 S,2405.0468,2,2,1
78062,34/3-2 S,2405.1988,2,2,1
78063,34/3-2 S,2405.3508,2,2,1
78064,34/3-2 S,2405.5028,2,2,1
78065,34/3-2 S,2405.6548,2,2,1
78066,34/3-2 S,2405.8068,2,2,1
78067,34/3-2 S,2405.9588,2,2,1
78068,34/3-2 S,2406.1108,2,2,1
78069,34/3-2 S,2406.2628,2,2,1
78070,34/3-2 S,2406.4148,2,2,1
78071,34/3-2 S,2406.5668,2,2,1
78072,34/3-2 S,2406.7188,2,2,1
78073,34/3-2 S,2406.8708,2,2,1
78074,34/3-2 S,2407.0228,2,2,1
78075,34/3-2 S,2407.1748,2,2,1
78076,34/3-2 S,2407.3268,2,2,1
78077,34/3-2 S,2407.4788,2,2,1
78078,34/3-2 S,2407.6308,2,2,1
78079,34/3-2 S,2407.7828,2,2,1
78080,34/3-2 S,2407.9348,2,2,1
78081,34/3-2 S,2408.0868,2,2,1
78082,34/3-2 S,2408.2388,2,2,1
78083,34/3-2 S,2408.3908,2,2,1
78084,34/3-2 S,2408.5428,2,2,1
78085,34/3-2 S,2408.6948,2,2,1
78086,34/3-2 S,2408.8468,2,2,1
78087,34/3-2 S,2408.9988,2,2,1
78088,34/3-2 S,2409.1508,2,2,1
78089,34/3-2 S,2409.3028,2,2,1
78090,34/3-2 S,2409.4548,2,2,1
78091,34/3-2 S,2409.6068,2,2,1
78092,34/3-2 S,2409.7588,2,2,1
78093,34/3-2 S,2409.9108,2,2,1
78094,34/3-2 S,2410.0628,2,2,1
78095,34/3-2 S,2410.2148,2,2,1
78096,34/3-2 S,2410.3668,2,2,1
78097,34/3-2 S,2410.5188,2,2,1
78098,34/3-2 S,2410.6708,2,2,1
78099,34/3-2 S,2410.8228,2,2,1
78100,34/3-2 S,2410.9748,2,2,1
78101,34/3-2 S,2411.1268,2,2,1
78102,34/3-2 S,2411.2788,2,2,1
78103,34/3-2 S,2411.4308,2,2,1
78104,34/3-2 S,2411.5828,2,2,1
78105,34/3-2 S,2411.7348,2,2,1
78106,34/3-2 S,2411.8868,2,2,1
78107,34/3-2 S,2412.0388,2,2,1
78108,34/3-2 S,2412.1908,2,2,1
78109,34/3-2 S,2412.3428,2,2,1
78110,34/3-2 S,2412.4948,2,2,1
78111,34/3-2 S,2412.6468,2,2,1
78112,34/3-2 S,2412.7988,2,2,1
78113,34/3-2 S,2412.9508,2,2,1
78114,34/3-2 S,2413.1028,2,2,1
78115,34/3-2 S,2413.2548,2,2,1
78116,34/3-2 S,2413.4068,2,2,1
78117,34/3-2 S,2413.5588,2,2,1
78118,34/3-2 S,2413.7108,2,2,1
78119,34/3-2 S,2413.8628,2,2,1
78120,34/3-2 S,2414.0148,2,2,1
78121,34/3-2 S,2414.1668,2,2,1
78122,34/3-2 S,2414.3188,2,2,1
78123,34/3-2 S,2414.4708,2,2,1
78124,34/3-2 S,2414.6228,2,2,1
78125,34/3-2 S,2414.7748,2,2,1
78126,34/3-2 S,2414.9268,2,2,1
78127,34/3-2 S,2415.0788,2,2,1
78128,34/3-2 S,2415.2308,2,2,1
78129,34/3-2 S,2415.3828,2,2,1
78130,34/3-2 S,2415.5348,2,2,1
78131,34/3-2 S,2415.6868,2,2,1
78132,34/3-2 S,2415.8388,2,2,1
78133,34/3-2 S,2415.9908,2,2,1
78134,34/3-2 S,2416.1428,2,2,1
78135,34/3-2 S,2416.2948,2,2,1
78136,34/3-2 S,2416.4468,2,2,1
78137,34/3-2 S,2416.5988,2,2,1
78138,34/3-2 S,2416.7508,2,2,1
78139,34/3-2 S,2416.9028,2,2,1
78140,34/3-2 S,2417.0548,2,2,1
78141,34/3-2 S,2417.2068,2,2,1
78142,34/3-2 S,2417.3588,2,2,1
78143,34/3-2 S,2417.5108,2,2,1
78144,34/3-2 S,2417.6628,2,2,1
78145,34/3-2 S,2417.8148,2,2,1
78146,34/3-2 S,2417.9668,2,2,1
78147,34/3-2 S,2418.1188,2,2,1
78148,34/3-2 S,2418.2708,2,2,1
78149,34/3-2 S,2418.4228,2,2,1
78150,34/3-2 S,2418.5748,2,2,1
78151,34/3-2 S,2418.7268,2,2,1
78152,34/3-2 S,2418.8788,2,2,1
78153,34/3-2 S,2419.0308,2,2,1
78154,34/3-2 S,2419.1828,2,2,1
78155,34/3-2 S,2419.3348,2,2,1
78156,34/3-2 S,2419.4868,2,2,1
78157,34/3-2 S,2419.6388,2,2,1
78158,34/3-2 S,2419.7908,2,2,1
78159,34/3-2 S,2419.9428,2,2,1
78160,34/3-2 S,2420.0948,2,2,1
78161,34/3-2 S,2420.2468,2,2,1
78162,34/3-2 S,2420.3988,2,2,1
78163,34/3-2 S,2420.5508,2,2,1
78164,34/3-2 S,2420.7028,2,2,1
78165,34/3-2 S,2420.8548,2,2,1
78166,34/3-2 S,2421.0068,2,2,1
78167,34/3-2 S,2421.1588,2,2,1
78168,34/3-2 S,2421.3108,2,2,1
78169,34/3-2 S,2421.4628,2,2,1
78170,34/3-2 S,2421.6148,2,2,1
78171,34/3-2 S,2421.7668,2,2,1
78172,34/3-2 S,2421.9188,2,2,1
78173,34/3-2 S,2422.0708,2,2,1
78174,34/3-2 S,2422.2228,2,2,1
78175,34/3-2 S,2422.3748,2,2,1
78176,34/3-2 S,2422.5268,2,2,1
78177,34/3-2 S,2422.6788,2,2,1
78178,34/3-2 S,2422.8308,2,2,1
78179,34/3-2 S,2422.9828,2,2,1
78180,34/3-2 S,2423.1348,2,2,1
78181,34/3-2 S,2423.2868,2,2,1
78182,34/3-2 S,2423.4388,2,2,1
78183,34/3-2 S,2423.5908,2,2,1
78184,34/3-2 S,2423.7428,2,2,1
78185,34/3-2 S,2423.8948,2,2,1
78186,34/3-2 S,2424.0468,2,2,1
78187,34/3-2 S,2424.1988,2,2,1
78188,34/3-2 S,2424.3508,2,2,1
78189,34/3-2 S,2424.5028,2,2,1
78190,34/3-2 S,2424.6548,2,2,1
78191,34/3-2 S,2424.8068,2,2,1
78192,34/3-2 S,2424.9588,2,2,1
78193,34/3-2 S,2425.1108,2,2,1
78194,34/3-2 S,2425.2628,2,2,1
78195,34/3-2 S,2425.4148,2,2,1
78196,34/3-2 S,2425.5668,2,2,1
78197,34/3-2 S,2425.7188,2,2,1
78198,34/3-2 S,2425.8708,2,2,1
78199,34/3-2 S,2426.0228,2,2,1
78200,34/3-2 S,2426.1748,2,2,1
78201,34/3-2 S,2426.3268,2,2,1
78202,34/3-2 S,2426.4788,2,2,1
78203,34/3-2 S,2426.6308,2,2,1
78204,34/3-2 S,2426.7828,2,2,1
78205,34/3-2 S,2426.9348,2,2,1
78206,34/3-2 S,2427.0868,2,2,1
78207,34/3-2 S,2427.2388,2,2,1
78208,34/3-2 S,2427.3908,2,2,1
78209,34/3-2 S,2427.5428,2,2,1
78210,34/3-2 S,2427.6948,2,2,1
78211,34/3-2 S,2427.8468,2,2,1
78212,34/3-2 S,2427.9988,2,2,1
78213,34/3-2 S,2428.1508,2,2,1
78214,34/3-2 S,2428.3028,2,2,1
78215,34/3-2 S,2428.4548,2,2,1
78216,34/3-2 S,2428.6068,2,2,1
78217,34/3-2 S,2428.7588,2,2,1
78218,34/3-2 S,2428.9108,2,2,1
78219,34/3-2 S,2429.0628,2,2,1
78220,34/3-2 S,2429.2148,2,2,1
78221,34/3-2 S,2429.3668,2,2,1
78222,34/3-2 S,2429.5188,2,2,1
78223,34/3-2 S,2429.6708,2,2,1
78224,34/3-2 S,2429.8228,2,2,1
78225,34/3-2 S,2429.9748,2,2,1
78226,34/3-2 S,2430.1268,2,2,1
78227,34/3-2 S,2430.2788,2,2,1
78228,34/3-2 S,2430.4308,2,2,1
78229,34/3-2 S,2430.5828,2,2,1
78230,34/3-2 S,2430.7348,2,2,1
78231,34/3-2 S,2430.8868,2,2,1
78232,34/3-2 S,2431.0388,2,2,1
78233,34/3-2 S,2431.1908,2,2,1
78234,34/3-2 S,2431.3428,2,2,1
78235,34/3-2 S,2431.4948,2,2,1
78236,34/3-2 S,2431.6468,2,2,1
78237,34/3-2 S,2431.7988,2,2,1
78238,34/3-2 S,2431.9508,2,2,1
78239,34/3-2 S,2432.1028,2,2,1
78240,34/3-2 S,2432.2548,2,2,1
78241,34/3-2 S,2432.4068,2,2,1
78242,34/3-2 S,2432.5588,2,2,1
78243,34/3-2 S,2432.7108,2,2,1
78244,34/3-2 S,2432.8628,2,2,1
78245,34/3-2 S,2433.0148,2,2,1
78246,34/3-2 S,2433.1668,2,2,1
78247,34/3-2 S,2433.3188,2,2,1
78248,34/3-2 S,2433.4708,2,2,1
78249,34/3-2 S,2433.6228,2,2,1
78250,34/3-2 S,2433.7748,2,2,1
78251,34/3-2 S,2433.9268,2,2,1
78252,34/3-2 S,2434.0788,2,2,1
78253,34/3-2 S,2434.2308,2,2,1
78254,34/3-2 S,2434.3828,2,2,1
78255,34/3-2 S,2434.5348,2,2,1
78256,34/3-2 S,2434.6868,2,2,1
78257,34/3-2 S,2434.8388,2,2,1
78258,34/3-2 S,2434.9908,2,2,1
78259,34/3-2 S,2435.1428,2,2,1
78260,34/3-2 S,2435.2948,2,2,1
78261,34/3-2 S,2435.4468,2,2,1
78262,34/3-2 S,2435.5988,2,2,1
78263,34/3-2 S,2435.7508,2,2,1
78264,34/3-2 S,2435.9028,2,2,1
78265,34/3-2 S,2436.0548,2,2,1
78266,34/3-2 S,2436.2068,2,2,1
78267,34/3-2 S,2436.3588,2,2,1
78268,34/3-2 S,2436.5108,2,2,1
78269,34/3-2 S,2436.6628,2,2,1
78270,34/3-2 S,2436.8148,2,2,1
78271,34/3-2 S,2436.9668,2,2,1
78272,34/3-2 S,2437.1188,2,2,1
78273,34/3-2 S,2437.2708,2,2,1
78274,34/3-2 S,2437.4228,2,2,1
78275,34/3-2 S,2437.5748,2,2,1
78276,34/3-2 S,2437.7268,2,2,1
78277,34/3-2 S,2437.8788,2,2,1
78278,34/3-2 S,2438.0308,2,2,1
78279,34/3-2 S,2438.1828,2,2,1
78280,34/3-2 S,2438.3348,2,2,1
78281,34/3-2 S,2438.4868,2,2,1
78282,34/3-2 S,2438.6388,2,2,1
78283,34/3-2 S,2438.7908,2,2,1
78284,34/3-2 S,2438.9428,2,2,1
78285,34/3-2 S,2439.0948,2,2,1
78286,34/3-2 S,2439.2468,2,2,1
78287,34/3-2 S,2439.3988,2,2,1
78288,34/3-2 S,2439.5508,5,2,0
78289,34/3-2 S,2439.7028,5,2,0
78290,34/3-2 S,2439.8548,2,2,1
78291,34/3-2 S,2440.0068,2,2,1
78292,34/3-2 S,2440.1588,2,2,1
78293,34/3-2 S,2440.3108,2,2,1
78294,34/3-2 S,2440.4628,2,2,1
78295,34/3-2 S,2440.6148,2,2,1
78296,34/3-2 S,2440.7668,2,2,1
78297,34/3-2 S,2440.9188,2,2,1
78298,34/3-2 S,2441.0708,2,2,1
78299,34/3-2 S,2441.2228,2,2,1
78300,34/3-2 S,2441.3748,2,2,1
78301,34/3-2 S,2441.5268,2,2,1
78302,34/3-2 S,2441.6788,2,2,1
78303,34/3-2 S,2441.8308,2,2,1
78304,34/3-2 S,2441.9828,2,2,1
78305,34/3-2 S,2442.1348,2,2,1
78306,34/3-2 S,2442.2868,2,2,1
78307,34/3-2 S,2442.4388,2,2,1
78308,34/3-2 S,2442.5908,2,2,1
78309,34/3-2 S,2442.7428,2,2,1
78310,34/3-2 S,2442.8948,2,2,1
78311,34/3-2 S,2443.0468,2,2,1
78312,34/3-2 S,2443.1988,2,2,1
78313,34/3-2 S,2443.3508,2,2,1
78314,34/3-2 S,2443.5028,2,2,1
78315,34/3-2 S,2443.6548,2,2,1
78316,34/3-2 S,2443.8068,2,2,1
78317,34/3-2 S,2443.9588,2,2,1
78318,34/3-2 S,2444.1108,2,2,1
78319,34/3-2 S,2444.2628,2,2,1
78320,34/3-2 S,2444.4148,2,2,1
78321,34/3-2 S,2444.5668,2,2,1
78322,34/3-2 S,2444.7188,2,2,1
78323,34/3-2 S,2444.8708,2,2,1
78324,34/3-2 S,2445.0228,2,2,1
78325,34/3-2 S,2445.1748,2,2,1
78326,34/3-2 S,2445.3268,2,2,1
78327,34/3-2 S,2445.4788,2,2,1
78328,34/3-2 S,2445.6308,2,2,1
78329,34/3-2 S,2445.7828,2,2,1
78330,34/3-2 S,2445.9348,2,2,1
78331,34/3-2 S,2446.0868,2,2,1
78332,34/3-2 S,2446.2388,2,2,1
78333,34/3-2 S,2446.3908,2,2,1
78334,34/3-2 S,2446.5428,2,2,1
78335,34/3-2 S,2446.6948,2,2,1
78336,34/3-2 S,2446.8468,2,2,1
78337,34/3-2 S,2446.9988,2,2,1
78338,34/3-2 S,2447.1508,2,2,1
78339,34/3-2 S,2447.3028,2,2,1
78340,34/3-2 S,2447.4548,2,2,1
78341,34/3-2 S,2447.6068,2,2,1
78342,34/3-2 S,2447.7588,2,2,1
78343,34/3-2 S,2447.9108,2,2,1
78344,34/3-2 S,2448.0628,2,2,1
78345,34/3-2 S,2448.2148,2,2,1
78346,34/3-2 S,2448.3668,2,2,1
78347,34/3-2 S,2448.5188,2,2,1
78348,34/3-2 S,2448.6708,2,2,1
78349,34/3-2 S,2448.8228,2,2,1
78350,34/3-2 S,2448.9748,2,2,1
78351,34/3-2 S,2449.1268,2,2,1
78352,34/3-2 S,2449.2788,2,2,1
78353,34/3-2 S,2449.4308,2,2,1
78354,34/3-2 S,2449.5828,2,2,1
78355,34/3-2 S,2449.7348,2,2,1
78356,34/3-2 S,2449.8868,2,2,1
78357,34/3-2 S,2450.0388,2,2,1
78358,34/3-2 S,2450.1908,2,2,1
78359,34/3-2 S,2450.3428,2,2,1
78360,34/3-2 S,2450.4948,2,2,1
78361,34/3-2 S,2450.6468,2,2,1
78362,34/3-2 S,2450.7988,2,2,1
78363,34/3-2 S,2450.9508,2,2,1
78364,34/3-2 S,2451.1028,2,2,1
78365,34/3-2 S,2451.2548,2,2,1
78366,34/3-2 S,2451.4068,2,2,1
78367,34/3-2 S,2451.5588,2,2,1
78368,34/3-2 S,2451.7108,2,2,1
78369,34/3-2 S,2451.8628,2,2,1
78370,34/3-2 S,2452.0148,2,2,1
78371,34/3-2 S,2452.1668,2,2,1
78372,34/3-2 S,2452.3188,2,2,1
78373,34/3-2 S,2452.4708,2,2,1
78374,34/3-2 S,2452.6228,2,2,1
78375,34/3-2 S,2452.7748,2,2,1
78376,34/3-2 S,2452.9268,2,2,1
78377,34/3-2 S,2453.0788,2,2,1
78378,34/3-2 S,2453.2308,2,2,1
78379,34/3-2 S,2453.3828,2,2,1
78380,34/3-2 S,2453.5348,2,2,1
78381,34/3-2 S,2453.6868,2,2,1
78382,34/3-2 S,2453.8388,2,2,1
78383,34/3-2 S,2453.9908,2,2,1
78384,34/3-2 S,2454.1428,2,2,1
78385,34/3-2 S,2454.2948,2,2,1
78386,34/3-2 S,2454.4468,2,2,1
78387,34/3-2 S,2454.5988,2,2,1
78388,34/3-2 S,2454.7508,2,2,1
78389,34/3-2 S,2454.9028,2,2,1
78390,34/3-2 S,2455.0548,2,2,1
78391,34/3-2 S,2455.2068,2,2,1
78392,34/3-2 S,2455.3588,2,2,1
78393,34/3-2 S,2455.5108,2,2,1
78394,34/3-2 S,2455.6628,2,2,1
78395,34/3-2 S,2455.8148,2,2,1
78396,34/3-2 S,2455.9668,2,2,1
78397,34/3-2 S,2456.1188,2,2,1
78398,34/3-2 S,2456.2708,2,2,1
78399,34/3-2 S,2456.4228,2,2,1
78400,34/3-2 S,2456.5748,2,2,1
78401,34/3-2 S,2456.7268,2,2,1
78402,34/3-2 S,2456.8788,2,2,1
78403,34/3-2 S,2457.0308,2,2,1
78404,34/3-2 S,2457.1828,2,2,1
78405,34/3-2 S,2457.3348,2,2,1
78406,34/3-2 S,2457.4868,2,2,1
78407,34/3-2 S,2457.6388,2,2,1
78408,34/3-2 S,2457.7908,2,2,1
78409,34/3-2 S,2457.9428,2,2,1
78410,34/3-2 S,2458.0948,2,2,1
78411,34/3-2 S,2458.2468,2,2,1
78412,34/3-2 S,2458.3988,2,2,1
78413,34/3-2 S,2458.5508,2,2,1
78414,34/3-2 S,2458.7028,2,2,1
78415,34/3-2 S,2458.8548,2,2,1
78416,34/3-2 S,2459.0068,2,2,1
78417,34/3-2 S,2459.1588,2,2,1
78418,34/3-2 S,2459.3108,2,2,1
78419,34/3-2 S,2459.4628,2,2,1
78420,34/3-2 S,2459.6148,2,2,1
78421,34/3-2 S,2459.7668,2,2,1
78422,34/3-2 S,2459.9188,2,2,1
78423,34/3-2 S,2460.0708,2,2,1
78424,34/3-2 S,2460.2228,2,2,1
78425,34/3-2 S,2460.3748,2,2,1
78426,34/3-2 S,2460.5268,2,2,1
78427,34/3-2 S,2460.6788,2,2,1
78428,34/3-2 S,2460.8308,2,2,1
78429,34/3-2 S,2460.9828,2,2,1
78430,34/3-2 S,2461.1348,2,2,1
78431,34/3-2 S,2461.2868,2,2,1
78432,34/3-2 S,2461.4388,2,2,1
78433,34/3-2 S,2461.5908,2,2,1
78434,34/3-2 S,2461.7428,2,2,1
78435,34/3-2 S,2461.8948,2,2,1
78436,34/3-2 S,2462.0468,2,2,1
78437,34/3-2 S,2462.1988,2,2,1
78438,34/3-2 S,2462.3508,2,2,1
78439,34/3-2 S,2462.5028,2,2,1
78440,34/3-2 S,2462.6548,2,2,1
78441,34/3-2 S,2462.8068,2,2,1
78442,34/3-2 S,2462.9588,2,2,1
78443,34/3-2 S,2463.1108,2,2,1
78444,34/3-2 S,2463.2628,2,2,1
78445,34/3-2 S,2463.4148,2,2,1
78446,34/3-2 S,2463.5668,2,2,1
78447,34/3-2 S,2463.7188,2,2,1
78448,34/3-2 S,2463.8708,2,2,1
78449,34/3-2 S,2464.0228,2,2,1
78450,34/3-2 S,2464.1748,2,2,1
78451,34/3-2 S,2464.3268,2,2,1
78452,34/3-2 S,2464.4788,2,2,1
78453,34/3-2 S,2464.6308,2,2,1
78454,34/3-2 S,2464.7828,2,2,1
78455,34/3-2 S,2464.9348,2,2,1
78456,34/3-2 S,2465.0868,2,2,1
78457,34/3-2 S,2465.2388,2,2,1
78458,34/3-2 S,2465.3908,2,2,1
78459,34/3-2 S,2465.5428,2,2,1
78460,34/3-2 S,2465.6948,2,2,1
78461,34/3-2 S,2465.8468,2,2,1
78462,34/3-2 S,2465.9988,2,2,1
78463,34/3-2 S,2466.1508,2,2,1
78464,34/3-2 S,2466.3028,2,2,1
78465,34/3-2 S,2466.4548,2,2,1
78466,34/3-2 S,2466.6068,2,2,1
78467,34/3-2 S,2466.7588,2,2,1
78468,34/3-2 S,2466.9108,2,2,1
78469,34/3-2 S,2467.0628,2,2,1
78470,34/3-2 S,2467.2148,2,2,1
78471,34/3-2 S,2467.3668,2,2,1
78472,34/3-2 S,2467.5188,2,2,1
78473,34/3-2 S,2467.6708,2,2,1
78474,34/3-2 S,2467.8228,2,2,1
78475,34/3-2 S,2467.9748,2,2,1
78476,34/3-2 S,2468.1268,2,2,1
78477,34/3-2 S,2468.2788,2,2,1
78478,34/3-2 S,2468.4308,2,2,1
78479,34/3-2 S,2468.5828,2,2,1
78480,34/3-2 S,2468.7348,2,2,1
78481,34/3-2 S,2468.8868,2,2,1
78482,34/3-2 S,2469.0388,2,2,1
78483,34/3-2 S,2469.1908,2,2,1
78484,34/3-2 S,2469.3428,2,2,1
78485,34/3-2 S,2469.4948,2,2,1
78486,34/3-2 S,2469.6468,2,2,1
78487,34/3-2 S,2469.7988,2,2,1
78488,34/3-2 S,2469.9508,2,2,1
78489,34/3-2 S,2470.1028,2,2,1
78490,34/3-2 S,2470.2548,2,2,1
78491,34/3-2 S,2470.4068,2,2,1
78492,34/3-2 S,2470.5588,2,2,1
78493,34/3-2 S,2470.7108,2,2,1
78494,34/3-2 S,2470.8628,2,2,1
78495,34/3-2 S,2471.0148,2,2,1
78496,34/3-2 S,2471.1668,2,2,1
78497,34/3-2 S,2471.3188,2,2,1
78498,34/3-2 S,2471.4708,2,2,1
78499,34/3-2 S,2471.6228,5,2,0
78500,34/3-2 S,2471.7748,5,2,0
78501,34/3-2 S,2471.9268,2,2,1
78502,34/3-2 S,2472.0788,2,2,1
78503,34/3-2 S,2472.2308,2,2,1
