,WELL,DEPTH_MD,FORCE_2020_LITHOFACIES_LITHOLOGY,prediction,correct
111869,35/9-7,1373.8028,2,2,1
111870,35/9-7,1373.9548,2,2,1
111871,35/9-7,1374.1068,2,2,1
111872,35/9-7,1374.2588,2,2,1
111873,35/9-7,1374.4108,2,2,1
111874,35/9-7,1374.5628,2,2,1
111875,35/9-7,1374.7148,2,2,1
111876,35/9-7,1374.8668,2,2,1
111877,35/9-7,1375.0188,2,2,1
111878,35/9-7,1375.1708,2,2,1
111879,35/9-7,1375.3228,2,2,1
111880,35/9-7,1375.4748,2,2,1
111881,35/9-7,1375.6268,2,2,1
111882,35/9-7,1375.7788,2,2,1
111883,35/9-7,1375.9308,2,2,1
111884,35/9-7,1376.0828,2,2,1
111885,35/9-7,1376.2348,2,2,1
111886,35/9-7,1376.3868,2,2,1
111887,35/9-7,1376.5388,2,2,1
111888,35/9-7,1376.6908,2,2,1
111889,35/9-7,1376.8428,2,2,1
111890,35/9-7,1376.9948,2,2,1
111891,35/9-7,1377.1468,2,2,1
111892,35/9-7,1377.2988,2,2,1
111893,35/9-7,1377.4508,2,2,1
111894,35/9-7,1377.6028,2,2,1
111895,35/9-7,1377.7548,2,2,1
111896,35/9-7,1377.9068,2,2,1
111897,35/9-7,1378.0588,2,2,1
111898,35/9-7,1378.2108,2,2,1
111899,35/9-7,1378.3628,2,2,1
111900,35/9-7,1378.5148,2,2,1
111901,35/9-7,1378.6668,2,2,1
111902,35/9-7,1378.8188,2,2,1
111903,35/9-7,1378.9708,2,2,1
111904,35/9-7,1379.1228,2,2,1
111905,35/9-7,1379.2748,2,2,1
111906,35/9-7,1379.4268,2,2,1
111907,35/9-7,1379.5788,2,2,1
111908,35/9-7,1379.7308,2,2,1
111909,35/9-7,1379.8828,2,2,1
111910,35/9-7,1380.0348,2,2,1
111911,35/9-7,1380.1868,2,2,1
111912,35/9-7,1380.3388,2,2,1
111913,35/9-7,1380.4908,2,2,1
111914,35/9-7,1380.6428,2,2,1
111915,35/9-7,1380.7948,2,2,1
111916,35/9-7,1380.9468,2,2,1
111917,35/9-7,1381.0988,2,2,1
111918,35/9-7,1381.2508,2,2,1
111919,35/9-7,1381.4028,2,2,1
111920,35/9-7,1381.5548,2,2,1
111921,35/9-7,1381.7068,2,2,1
111922,35/9-7,1381.8588,2,2,1
111923,35/9-7,1382.0108,2,2,1
111924,35/9-7,1382.1628,2,2,1
111925,35/9-7,1382.3148,2,2,1
111926,35/9-7,1382.4668,2,2,1
111927,35/9-7,1382.6188,2,2,1
111928,35/9-7,1382.7708,2,2,1
111929,35/9-7,1382.9228,2,2,1
111930,35/9-7,1383.0748,2,2,1
111931,35/9-7,1383.2268,2,2,1
111932,35/9-7,1383.3788,2,2,1
111933,35/9-7,1383.5308,2,2,1
111934,35/9-7,1383.6828,2,2,1
111935,35/9-7,1383.8348,2,2,1
111936,35/9-7,1383.9868,2,2,1
111937,35/9-7,1384.1388,2,2,1
111938,35/9-7,1384.2908,2,2,1
111939,35/9-7,1384.4428,2,2,1
111940,35/9-7,1384.5948,2,2,1
111941,35/9-7,1384.7468,2,2,1
111942,35/9-7,1384.8988,2,2,1
111943,35/9-7,1385.0508,2,2,1
111944,35/9-7,1385.2028,2,2,1
111945,35/9-7,1385.3548,2,2,1
111946,35/9-7,1385.5068,2,2,1
111947,35/9-7,1385.6588,2,2,1
111948,35/9-7,1385.8108,2,2,1
111949,35/9-7,1385.9628,2,2,1
111950,35/9-7,1386.1148,2,2,1
111951,35/9-7,1386.2668,2,2,1
111952,35/9-7,1386.4188,2,2,1
111953,35/9-7,1386.5708,2,2,1
111954,35/9-7,1386.7228,2,2,1
111955,35/9-7,1386.8748,2,2,1
111956,35/9-7,1387.0268,2,2,1
111957,35/9-7,1387.1788,2,2,1
111958,35/9-7,1387.3308,2,2,1
111959,35/9-7,1387.4828,2,2,1
111960,35/9-7,1387.6348,2,2,1
111961,35/9-7,1387.7868,2,2,1
111962,35/9-7,1387.9388,2,2,1
111963,35/9-7,1388.0908,2,2,1
111964,35/9-7,1388.2428,2,2,1
111965,35/9-7,1388.3948,2,2,1
111966,35/9-7,1388.5468,2,2,1
111967,35/9-7,1388.6988,2,2,1
111968,35/9-7,1388.8508,2,2,1
111969,35/9-7,1389.0028,2,2,1
111970,35/9-7,1389.1548,2,2,1
111971,35/9-7,1389.3068,2,2,1
111972,35/9-7,1389.4588,2,2,1
111973,35/9-7,1389.6108,2,2,1
111974,35/9-7,1389.7628,2,2,1
111975,35/9-7,1389.9148,2,2,1
111976,35/9-7,1390.0668,2,2,1
111977,35/9-7,1390.2188,2,2,1
111978,35/9-7,1390.3708,2,2,1
111979,35/9-7,1390.5228,2,2,1
111980,35/9-7,1390.6748,2,2,1
111981,35/9-7,1390.8268,2,2,1
111982,35/9-7,1390.9788,2,2,1
111983,35/9-7,1391.1308,2,2,1
111984,35/9-7,1391.2828,2,2,1
111985,35/9-7,1391.4348,2,2,1
111986,35/9-7,1391.5868,2,2,1
111987,35/9-7,1391.7388,2,2,1
111988,35/9-7,1391.8908,2,2,1
111989,35/9-7,1392.0428,2,2,1
111990,35/9-7,1392.1948,2,2,1
111991,35/9-7,1392.3468,2,2,1
111992,35/9-7,1392.4988,2,2,1
111993,35/9-7,1392.6508,2,2,1
111994,35/9-7,1392.8028,2,2,1
111995,35/9-7,1392.9548,2,2,1
111996,35/9-7,1393.1068,2,2,1
111997,35/9-7,1393.2588,2,2,1
111998,35/9-7,1393.4108,2,2,1
111999,35/9-7,1393.5628,2,2,1
112000,35/9-7,1393.7148,2,2,1
112001,35/9-7,1393.8668,2,2,1
112002,35/9-7,1394.0188,2,2,1
112003,35/9-7,1394.1708,2,2,1
112004,35/9-7,1394.3228,2,2,1
112005,35/9-7,1394.4748,2,2,1
112006,35/9-7,1394.6268,2,2,1
112007,35/9-7,1394.7788,2,2,1
112008,35/9-7,1394.9308,2,2,1
112009,35/9-7,1395.0828,2,2,1
112010,35/9-7,1395.2348,2,2,1
112011,35/9-7,1395.3868,2,2,1
112012,35/9-7,1395.5388,2,2,1
112013,35/9-7,1395.6908,2,2,1
112014,35/9-7,1395.8428,2,2,1
112015,35/9-7,1395.9948,2,2,1
112016,35/9-7,1396.1468,2,2,1
112017,35/9-7,1396.2988,2,2,1
112018,35/9-7,1396.4508,2,2,1
112019,35/9-7,1396.6028,2,2,1
112020,35/9-7,1396.7548,2,2,1
112021,35/9-7,1396.9068,2,2,1
112022,35/9-7,1397.0588,2,2,1
112023,35/9-7,1397.2108,2,2,1
112024,35/9-7,1397.3628,2,2,1
112025,35/9-7,1397.5148,2,2,1
112026,35/9-7,1397.6668,2,2,1
112027,35/9-7,1397.8188,2,2,1
112028,35/9-7,1397.9708,2,2,1
112029,35/9-7,1398.1228,2,2,1
112030,35/9-7,1398.2748,2,2,1
112031,35/9-7,1398.4268,2,2,1
112032,35/9-7,1398.5788,2,2,1
112033,35/9-7,1398.7308,2,2,1
112034,35/9-7,1398.8828,2,2,1
112035,35/9-7,1399.0348,2,2,1
112036,35/9-7,1399.1868,2,2,1
112037,35/9-7,1399.3388,2,2,1
112038,35/9-7,1399.4908,2,2,1
112039,35/9-7,1399.6428,2,2,1
112040,35/9-7,1399.7948,2,2,1
112041,35/9-7,1399.9468,2,2,1
112042,35/9-7,1400.0988,2,2,1
112043,35/9-7,1400.2508,2,2,1
112044,35/9-7,1400.4028,2,2,1
112045,35/9-7,1400.5548,2,2,1
112046,35/9-7,1400.7068,2,2,1
112047,35/9-7,1400.8588,2,2,1
112048,35/9-7,1401.0108,2,2,1
112049,35/9-7,1401.1628,2,2,1
112050,35/9-7,1401.3148,2,2,1
112051,35/9-7,1401.4668,2,2,1
112052,35/9-7,1401.6188,2,2,1
112053,35/9-7,1401.7708,2,2,1
112054,35/9-7,1401.9228,2,2,1
112055,35/9-7,1402.0748,2,2,1
112056,35/9-7,1402.2268,2,2,1
112057,35/9-7,1402.3788,2,2,1
112058,35/9-7,1402.5308,2,2,1
112059,35/9-7,1402.6828,2,2,1
112060,35/9-7,1402.8348,2,2,1
112061,35/9-7,1402.9868,2,2,1
112062,35/9-7,1403.1388,2,2,1
112063,35/9-7,1403.2908,2,2,1
112064,35/9-7,1403.4428,2,2,1
112065,35/9-7,1403.5948,2,2,1
112066,35/9-7,1403.7468,2,2,1
112067,35/9-7,1403.8988,2,2,1
112068,35/9-7,1404.0508,2,2,1
112069,35/9-7,1404.2028,2,2,1
112070,35/9-7,1404.3548,2,2,1
112071,35/9-7,1404.5068,2,2,1
112072,35/9-7,1404.6588,2,2,1
112073,35/9-7,1404.8108,2,2,1
112074,35/9-7,1404.9628,2,2,1
112075,35/9-7,1405.1148,2,2,1
112076,35/9-7,1405.2668,2,2,1
112077,35/9-7,1405.4188,2,2,1
112078,35/9-7,1405.5708,2,2,1
112079,35/9-7,1405.7228,2,2,1
112080,35/9-7,1405.8748,2,2,1
112081,35/9-7,1406.0268,2,2,1
112082,35/9-7,1406.1788,2,2,1
112083,35/9-7,1406.3308,2,2,1
112084,35/9-7,1406.4828,2,2,1
112085,35/9-7,1406.6348,2,2,1
112086,35/9-7,1406.7868,2,2,1
112087,35/9-7,1406.9388,2,2,1
112088,35/9-7,1407.0908,2,2,1
112089,35/9-7,1407.2428,2,2,1
112090,35/9-7,1407.3948,2,2,1
112091,35/9-7,1407.5468,2,2,1
112092,35/9-7,1407.6988,2,2,1
112093,35/9-7,1407.8508,2,2,1
112094,35/9-7,1408.0028,2,2,1
112095,35/9-7,1408.1548,2,2,1
112096,35/9-7,1408.3068,2,2,1
112097,35/9-7,1408.4588,2,2,1
112098,35/9-7,1408.6108,2,2,1
112099,35/9-7,1408.7628,2,2,1
112100,35/9-7,1408.9148,2,2,1
112101,35/9-7,1409.0668,2,2,1
112102,35/9-7,1409.2188,2,2,1
112103,35/9-7,1409.3708,2,2,1
112104,35/9-7,1409.5228,2,2,1
112105,35/9-7,1409.6748,2,2,1
112106,35/9-7,1409.8268,2,2,1
112107,35/9-7,1409.9788,2,2,1
112108,35/9-7,1410.1308,2,2,1
112109,35/9-7,1410.2828,2,2,1
112110,35/9-7,1410.4348,2,2,1
112111,35/9-7,1410.5868,2,2,1
112112,35/9-7,1410.7388,2,2,1
112113,35/9-7,1410.8908,2,2,1
112114,35/9-7,1411.0428,2,2,1
112115,35/9-7,1411.1948,2,2,1
112116,35/9-7,1411.3468,2,2,1
112117,35/9-7,1411.4988,2,2,1
112118,35/9-7,1411.6508,2,2,1
112119,35/9-7,1411.8028,2,2,1
112120,35/9-7,1411.9548,2,2,1
112121,35/9-7,1412.1068,2,2,1
112122,35/9-7,1412.2588,2,2,1
112123,35/9-7,1412.4108,2,2,1
112124,35/9-7,1412.5628,2,2,1
112125,35/9-7,1412.7148,2,2,1
112126,35/9-7,1412.8668,2,2,1
112127,35/9-7,1413.0188,2,2,1
112128,35/9-7,1413.1708,2,2,1
112129,35/9-7,1413.3228,2,2,1
112130,35/9-7,1413.4748,2,2,1
112131,35/9-7,1413.6268,2,2,1
112132,35/9-7,1413.7788,2,2,1
112133,35/9-7,1413.9308,2,2,1
112134,35/9-7,1414.0828,2,2,1
112135,35/9-7,1414.2348,2,2,1
112136,35/9-7,1414.3868,2,2,1
112137,35/9-7,1414.5388,2,2,1
112138,35/9-7,1414.6908,2,2,1
112139,35/9-7,1414.8428,2,2,1
112140,35/9-7,1414.9948,2,2,1
112141,35/9-7,1415.1468,2,2,1
112142,35/9-7,1415.2988,2,2,1
112143,35/9-7,1415.4508,2,2,1
112144,35/9-7,1415.6028,2,2,1
112145,35/9-7,1415.7548,2,2,1
112146,35/9-7,1415.9068,2,2,1
112147,35/9-7,1416.0588,2,2,1
112148,35/9-7,1416.2108,2,2,1
112149,35/9-7,1416.3628,2,2,1
112150,35/9-7,1416.5148,2,2,1
112151,35/9-7,1416.6668,2,2,1
112152,35/9-7,1416.8188,2,2,1
112153,35/9-7,1416.9708,2,2,1
112154,35/9-7,1417.1228,2,2,1
112155,35/9-7,1417.2748,2,2,1
112156,35/9-7,1417.4268,2,2,1
112157,35/9-7,1417.5788,2,2,1
112158,35/9-7,1417.7308,2,2,1
112159,35/9-7,1417.8828,2,2,1
112160,35/9-7,1418.0348,2,2,1
112161,35/9-7,1418.1868,2,2,1
112162,35/9-7,1418.3388,2,2,1
112163,35/9-7,1418.4908,2,2,1
112164,35/9-7,1418.6428,2,2,1
112165,35/9-7,1418.7948,2,2,1
112166,35/9-7,1418.9468,2,2,1
112167,35/9-7,1419.0988,2,2,1
112168,35/9-7,1419.2508,2,2,1
112169,35/9-7,1419.4028,2,2,1
112170,35/9-7,1419.5548,2,2,1
112171,35/9-7,1419.7068,2,2,1
112172,35/9-7,1419.8588,2,2,1
112173,35/9-7,1420.0108,2,2,1
112174,35/9-7,1420.1628,2,2,1
112175,35/9-7,1420.3148,2,2,1
112176,35/9-7,1420.4668,2,2,1
112177,35/9-7,1420.6188,2,2,1
112178,35/9-7,1420.7708,2,2,1
112179,35/9-7,1420.9228,2,2,1
112180,35/9-7,1421.0748,2,2,1
112181,35/9-7,1421.2268,2,2,1
112182,35/9-7,1421.3788,2,2,1
112183,35/9-7,1421.5308,2,2,1
112184,35/9-7,1421.6828,2,2,1
112185,35/9-7,1421.8348,2,2,1
112186,35/9-7,1421.9868,2,2,1
112187,35/9-7,1422.1388,2,2,1
112188,35/9-7,1422.2908,2,2,1
112189,35/9-7,1422.4428,2,2,1
112190,35/9-7,1422.5948,2,2,1
112191,35/9-7,1422.7468,2,2,1
112192,35/9-7,1422.8988,2,2,1
112193,35/9-7,1423.0508,2,2,1
112194,35/9-7,1423.2028,2,2,1
112195,35/9-7,1423.3548,2,2,1
112196,35/9-7,1423.5068,2,2,1
112197,35/9-7,1423.6588,2,2,1
112198,35/9-7,1423.8108,2,2,1
112199,35/9-7,1423.9628,2,2,1
112200,35/9-7,1424.1148,2,2,1
112201,35/9-7,1424.2668,2,2,1
112202,35/9-7,1424.4188,2,2,1
112203,35/9-7,1424.5708,2,2,1
112204,35/9-7,1424.7228,2,2,1
112205,35/9-7,1424.8748,4,2,0
112206,35/9-7,1425.0268,4,2,0
112207,35/9-7,1425.1788,4,2,0
112208,35/9-7,1425.3308,4,2,0
112209,35/9-7,1425.4828,4,2,0
112210,35/9-7,1425.6348,4,2,0
112211,35/9-7,1425.7868,4,2,0
112212,35/9-7,1425.9388,4,2,0
112213,35/9-7,1426.0908,4,2,0
112214,35/9-7,1426.2428,4,2,0
112215,35/9-7,1426.3948,2,2,1
112216,35/9-7,1426.5468,2,2,1
112217,35/9-7,1426.6988,2,2,1
112218,35/9-7,1426.8508,2,2,1
112219,35/9-7,1427.0028,2,2,1
112220,35/9-7,1427.1548,2,2,1
112221,35/9-7,1427.3068,2,2,1
112222,35/9-7,1427.4588,2,2,1
112223,35/9-7,1427.6108,2,2,1
112224,35/9-7,1427.7628,2,2,1
112225,35/9-7,1427.9148,2,2,1
112226,35/9-7,1428.0668,2,2,1
112227,35/9-7,1428.2188,2,2,1
112228,35/9-7,1428.3708,2,2,1
112229,35/9-7,1428.5228,2,2,1
112230,35/9-7,1428.6748,2,2,1
112231,35/9-7,1428.8268,2,2,1
112232,35/9-7,1428.9788,2,2,1
112233,35/9-7,1429.1308,2,2,1
112234,35/9-7,1429.2828,2,2,1
112235,35/9-7,1429.4348,2,2,1
112236,35/9-7,1429.5868,2,2,1
112237,35/9-7,1429.7388,2,2,1
112238,35/9-7,1429.8908,2,2,1
112239,35/9-7,1430.0428,2,2,1
112240,35/9-7,1430.1948,2,2,1
112241,35/9-7,1430.3468,2,2,1
112242,35/9-7,1430.4988,2,2,1
112243,35/9-7,1430.6508,2,2,1
112244,35/9-7,1430.8028,2,2,1
112245,35/9-7,1430.9548,2,2,1
112246,35/9-7,1431.1068,2,2,1
112247,35/9-7,1431.2588,2,2,1
112248,35/9-7,1431.4108,2,2,1
112249,35/9-7,1431.5628,2,2,1
112250,35/9-7,1431.7148,2,2,1
112251,35/9-7,1431.8668,2,2,1
112252,35/9-7,1432.0188,2,2,1
112253,35/9-7,1432.1708,2,2,1
112254,35/9-7,1432.3228,2,2,1
112255,35/9-7,1432.4748,2,2,1
112256,35/9-7,1432.6268,2,2,1
112257,35/9-7,1432.7788,2,2,1
112258,35/9-7,1432.9308,2,2,1
112259,35/9-7,1433.0828,2,2,1
112260,35/9-7,1433.2348,2,2,1
112261,35/9-7,1433.3868,2,2,1
112262,35/9-7,1433.5388,2,2,1
112263,35/9-7,1433.6908,2,2,1
112264,35/9-7,1433.8428,2,2,1
112265,35/9-7,1433.9948,4,2,0
112266,35/9-7,1434.1468,4,2,0
112267,35/9-7,1434.2988,4,2,0
112268,35/9-7,1434.4508,4,2,0
112269,35/9-7,1434.6028,4,2,0
112270,35/9-7,1434.7548,4,2,0
112271,35/9-7,1434.9068,4,2,0
112272,35/9-7,1435.0588,4,2,0
112273,35/9-7,1435.2108,2,2,1
112274,35/9-7,1435.3628,2,2,1
112275,35/9-7,1435.5148,2,2,1
112276,35/9-7,1435.6668,2,2,1
112277,35/9-7,1435.8188,2,2,1
112278,35/9-7,1435.9708,2,2,1
112279,35/9-7,1436.1228,2,2,1
112280,35/9-7,1436.2748,2,2,1
112281,35/9-7,1436.4268,2,2,1
112282,35/9-7,1436.5788,2,2,1
112283,35/9-7,1436.7308,2,2,1
112284,35/9-7,1436.8828,2,2,1
112285,35/9-7,1437.0348,2,2,1
112286,35/9-7,1437.1868,2,2,1
112287,35/9-7,1437.3388,2,2,1
112288,35/9-7,1437.4908,2,2,1
112289,35/9-7,1437.6428,2,2,1
112290,35/9-7,1437.7948,2,2,1
112291,35/9-7,1437.9468,2,2,1
112292,35/9-7,1438.0988,2,2,1
112293,35/9-7,1438.2508,2,2,1
112294,35/9-7,1438.4028,2,2,1
112295,35/9-7,1438.5548,2,2,1
112296,35/9-7,1438.7068,2,2,1
112297,35/9-7,1438.8588,2,2,1
112298,35/9-7,1439.0108,2,2,1
112299,35/9-7,1439.1628,2,2,1
112300,35/9-7,1439.3148,2,2,1
112301,35/9-7,1439.4668,2,2,1
112302,35/9-7,1439.6188,2,2,1
112303,35/9-7,1439.7708,2,2,1
112304,35/9-7,1439.9228,2,2,1
112305,35/9-7,1440.0748,2,2,1
112306,35/9-7,1440.2268,2,2,1
112307,35/9-7,1440.3788,2,2,1
112308,35/9-7,1440.5308,2,2,1
112309,35/9-7,1440.6828,2,2,1
112310,35/9-7,1440.8348,2,2,1
112311,35/9-7,1440.9868,2,2,1
112312,35/9-7,1441.1388,2,2,1
112313,35/9-7,1441.2908,2,2,1
112314,35/9-7,1441.4428,2,2,1
112315,35/9-7,1441.5948,2,2,1
112316,35/9-7,1441.7468,2,2,1
112317,35/9-7,1441.8988,2,2,1
112318,35/9-7,1442.0508,2,2,1
112319,35/9-7,1442.2028,2,2,1
112320,35/9-7,1442.3548,2,2,1
112321,35/9-7,1442.5068,2,2,1
112322,35/9-7,1442.6588,2,2,1
112323,35/9-7,1442.8108,2,2,1
112324,35/9-7,1442.9628,2,2,1
112325,35/9-7,1443.1148,2,2,1
112326,35/9-7,1443.2668,2,2,1
112327,35/9-7,1443.4188,2,2,1
112328,35/9-7,1443.5708,2,2,1
112329,35/9-7,1443.7228,2,2,1
112330,35/9-7,1443.8748,2,2,1
112331,35/9-7,1444.0268,2,2,1
112332,35/9-7,1444.1788,2,2,1
112333,35/9-7,1444.3308,2,2,1
112334,35/9-7,1444.4828,2,2,1
112335,35/9-7,1444.6348,2,2,1
112336,35/9-7,1444.7868,2,2,1
112337,35/9-7,1444.9388,2,2,1
112338,35/9-7,1445.0908,2,2,1
112339,35/9-7,1445.2428,2,2,1
112340,35/9-7,1445.3948,2,2,1
112341,35/9-7,1445.5468,2,2,1
112342,35/9-7,1445.6988,2,2,1
112343,35/9-7,1445.8508,2,2,1
112344,35/9-7,1446.0028,2,2,1
112345,35/9-7,1446.1548,2,2,1
112346,35/9-7,1446.3068,2,2,1
112347,35/9-7,1446.4588,2,2,1
112348,35/9-7,1446.6108,2,2,1
112349,35/9-7,1446.7628,2,2,1
112350,35/9-7,1446.9148,2,2,1
112351,35/9-7,1447.0668,2,2,1
112352,35/9-7,1447.2188,2,2,1
112353,35/9-7,1447.3708,2,2,1
112354,35/9-7,1447.5228,2,2,1
112355,35/9-7,1447.6748,2,2,1
112356,35/9-7,1447.8268,2,2,1
112357,35/9-7,1447.9788,2,2,1
112358,35/9-7,1448.1308,2,2,1
112359,35/9-7,1448.2828,2,2,1
112360,35/9-7,1448.4348,2,2,1
112361,35/9-7,1448.5868,2,2,1
112362,35/9-7,1448.7388,2,2,1
112363,35/9-7,1448.8908,2,2,1
112364,35/9-7,1449.0428,2,2,1
112365,35/9-7,1449.1948,2,2,1
112366,35/9-7,1449.3468,2,2,1
112367,35/9-7,1449.4988,2,2,1
112368,35/9-7,1449.6508,2,2,1
112369,35/9-7,1449.8028,2,2,1
112370,35/9-7,1449.9548,2,2,1
112371,35/9-7,1450.1068,2,2,1
112372,35/9-7,1450.2588,0,2,0
112373,35/9-7,1450.4108,0,2,0
112374,35/9-7,1450.5628,0,2,0
112375,35/9-7,1450.7148,0,2,0
112376,35/9-7,1450.8668,0,2,0
112377,35/9-7,1451.0188,4,2,0
112378,35/9-7,1451.1708,4,2,0
112379,35/9-7,1451.3228,4,2,0
112380,35/9-7,1451.4748,4,2,0
112381,35/9-7,1451.6268,0,2,0
