,WELL,DEPTH_MD,FORCE_2020_LITHOFACIES_LITHOLOGY,prediction,correct
11184,16/2-7,722.50800159,2,2,1
11185,16/2-7,722.66000159,2,2,1
11186,16/2-7,722.81200159,2,2,1
11187,16/2-7,722.96400159,2,2,1
11188,16/2-7,723.11600159,2,2,1
11189,16/2-7,723.26800159,2,2,1
11190,16/2-7,723.42000159,2,2,1
11191,16/2-7,723.57200159,2,2,1
11192,16/2-7,723.72400159,2,2,1
11193,16/2-7,723.87600159,2,2,1
11194,16/2-7,724.02800159,2,2,1
11195,16/2-7,724.18000159,2,2,1
11196,16/2-7,724.33200159,2,2,1
11197,16/2-7,724.48400159,2,2,1
11198,16/2-7,724.63600159,2,2,1
11199,16/2-7,724.78800159,2,2,1
11200,16/2-7,724.94000159,2,2,1
11201,16/2-7,725.09200159,2,2,1
11202,16/2-7,725.24400159,2,2,1
11203,16/2-7,725.39600159,2,2,1
11204,16/2-7,725.54800159,2,2,1
11205,16/2-7,725.70000159,2,2,1
11206,16/2-7,725.85200159,2,2,1
11207,16/2-7,726.00400159,2,2,1
11208,16/2-7,726.15600159,2,2,1
11209,16/2-7,726.30800159,2,2,1
11210,16/2-7,726.46000159,2,2,1
11211,16/2-7,726.61200159,2,2,1
11212,16/2-7,726.76400159,2,2,1
11213,16/2-7,726.91600159,2,2,1
11214,16/2-7,727.06800159,2,2,1
11215,16/2-7,727.22000159,2,2,1
11216,16/2-7,727.37200159,2,2,1
11217,16/2-7,727.52400159,2,2,1
11218,16/2-7,727.67600159,2,2,1
11219,16/2-7,727.82800159,2,2,1
11220,16/2-7,727.98000159,2,2,1
11221,16/2-7,728.13200159,2,2,1
11222,16/2-7,728.28400159,2,2,1
11223,16/2-7,728.43600159,2,2,1
11224,16/2-7,728.58800159,2,2,1
11225,16/2-7,728.74000159,2,2,1
11226,16/2-7,728.89200159,2,2,1
11227,16/2-7,729.04400159,2,2,1
11228,16/2-7,729.19600159,2,2,1
11229,16/2-7,729.34800159,2,2,1
11230,16/2-7,729.50000159,2,2,1
11231,16/2-7,729.65200159,2,2,1
11232,16/2-7,729.80400159,2,2,1
11233,16/2-7,729.95600159,2,2,1
11234,16/2-7,730.10800159,2,2,1
11235,16/2-7,730.26000159,2,2,1
11236,16/2-7,730.41200159,2,2,1
11237,16/2-7,730.56400159,2,2,1
11238,16/2-7,730.71600159,2,2,1
11239,16/2-7,730.86800159,2,2,1
11240,16/2-7,731.02000159,2,2,1
11241,16/2-7,731.17200159,2,2,1
11242,16/2-7,731.32400159,2,2,1
11243,16/2-7,731.47600159,2,2,1
11244,16/2-7,731.62800159,2,2,1
11245,16/2-7,731.78000159,2,2,1
11246,16/2-7,731.93200159,2,2,1
11247,16/2-7,732.08400159,2,2,1
11248,16/2-7,732.23600159,2,2,1
11249,16/2-7,732.38800159,2,2,1
11250,16/2-7,732.54000159,2,2,1
11251,16/2-7,732.69200159,2,2,1
11252,16/2-7,732.84400159,2,2,1
11253,16/2-7,732.99600159,2,2,1
11254,16/2-7,733.14800159,2,2,1
11255,16/2-7,733.30000159,2,2,1
11256,16/2-7,733.45200159,2,2,1
11257,16/2-7,733.60400159,2,2,1
11258,16/2-7,733.75600159,2,2,1
11259,16/2-7,733.90800159,2,2,1
11260,16/2-7,734.06000159,2,2,1
11261,16/2-7,734.21200159,2,2,1
11262,16/2-7,734.36400159,2,2,1
11263,16/2-7,734.51600159,2,2,1
11264,16/2-7,734.66800159,2,2,1
11265,16/2-7,734.82000159,2,2,1
11266,16/2-7,734.97200159,2,2,1
11267,16/2-7,735.12400159,2,2,1
11268,16/2-7,735.27600159,2,2,1
11269,16/2-7,735.42800159,2,2,1
11270,16/2-7,735.58000159,2,2,1
11271,16/2-7,735.73200159,2,2,1
11272,16/2-7,735.88400159,2,2,1
11273,16/2-7,736.03600159,2,2,1
11274,16/2-7,736.18800159,2,2,1
11275,16/2-7,736.34000159,2,2,1
11276,16/2-7,736.49200159,2,2,1
11277,16/2-7,736.64400159,2,2,1
11278,16/2-7,736.79600159,2,2,1
11279,16/2-7,736.94800159,2,2,1
11280,16/2-7,737.10000159,2,2,1
11281,16/2-7,737.25200159,2,2,1
11282,16/2-7,737.40400159,2,2,1
11283,16/2-7,737.55600159,2,2,1
11284,16/2-7,737.70800159,2,2,1
11285,16/2-7,737.86000159,2,2,1
11286,16/2-7,738.01200159,2,2,1
11287,16/2-7,738.16400159,2,2,1
11288,16/2-7,738.31600159,2,2,1
11289,16/2-7,738.46800159,2,2,1
11290,16/2-7,738.62000159,2,2,1
11291,16/2-7,738.77200159,2,2,1
11292,16/2-7,738.92400159,2,2,1
11293,16/2-7,739.07600159,2,2,1
11294,16/2-7,739.22800159,2,2,1
11295,16/2-7,739.38000159,2,2,1
11296,16/2-7,739.53200159,2,2,1
11297,16/2-7,739.68400159,2,2,1
11298,16/2-7,739.83600159,2,2,1
11299,16/2-7,739.98800159,2,2,1
11300,16/2-7,740.14000159,2,2,1
11301,16/2-7,740.29200159,2,2,1
11302,16/2-7,740.44400159,2,2,1
11303,16/2-7,740.59600159,2,2,1
11304,16/2-7,740.74800159,2,2,1
11305,16/2-7,740.90000159,2,2,1
11306,16/2-7,741.05200159,2,2,1
11307,16/2-7,741.20400159,2,2,1
11308,16/2-7,741.35600159,2,2,1
11309,16/2-7,741.50800159,2,2,1
11310,16/2-7,741.66000159,2,2,1
11311,16/2-7,741.81200159,2,2,1
11312,16/2-7,741.96400159,2,2,1
11313,16/2-7,742.11600159,2,2,1
11314,16/2-7,742.26800159,2,2,1
11315,16/2-7,742.42000159,2,2,1
11316,16/2-7,742.57200159,2,2,1
11317,16/2-7,742.72400159,2,2,1
11318,16/2-7,742.87600159,2,2,1
11319,16/2-7,743.02800159,2,2,1
11320,16/2-7,743.18000159,2,2,1
11321,16/2-7,743.33200159,2,2,1
11322,16/2-7,743.48400159,2,2,1
11323,16/2-7,743.63600159,2,2,1
11324,16/2-7,743.78800159,2,2,1
11325,16/2-7,743.94000159,2,2,1
11326,16/2-7,744.09200159,2,2,1
11327,16/2-7,744.24400159,2,2,1
11328,16/2-7,744.39600159,2,2,1
11329,16/2-7,744.54800159,2,2,1
11330,16/2-7,744.70000159,2,2,1
11331,16/2-7,744.85200159,2,2,1
11332,16/2-7,745.00400159,2,2,1
11333,16/2-7,745.15600159,2,2,1
11334,16/2-7,745.30800159,2,2,1
11335,16/2-7,745.46000159,2,2,1
11336,16/2-7,745.61200159,2,2,1
11337,16/2-7,745.76400159,2,2,1
11338,16/2-7,745.91600159,2,2,1
11339,16/2-7,746.06800159,2,2,1
11340,16/2-7,746.22000159,2,2,1
11341,16/2-7,746.37200159,2,2,1
11342,16/2-7,746.52400159,2,2,1
11343,16/2-7,746.67600159,2,2,1
11344,16/2-7,746.82800159,2,2,1
11345,16/2-7,746.98000159,2,2,1
11346,16/2-7,747.13200159,2,2,1
11347,16/2-7,747.28400159,2,2,1
11348,16/2-7,747.43600159,2,2,1
11349,16/2-7,747.58800159,2,2,1
11350,16/2-7,747.74000159,2,2,1
11351,16/2-7,747.89200159,2,2,1
11352,16/2-7,748.04400159,2,2,1
11353,16/2-7,748.19600159,2,2,1
11354,16/2-7,748.34800159,2,2,1
11355,16/2-7,748.50000159,2,2,1
11356,16/2-7,748.65200159,2,2,1
11357,16/2-7,748.80400159,2,2,1
11358,16/2-7,748.95600159,2,2,1
11359,16/2-7,749.10800159,2,2,1
11360,16/2-7,749.26000159,2,2,1
11361,16/2-7,749.41200159,2,2,1
11362,16/2-7,749.56400159,2,2,1
11363,16/2-7,749.71600159,2,2,1
11364,16/2-7,749.86800159,2,2,1
11365,16/2-7,750.02000159,2,2,1
11366,16/2-7,750.17200159,2,2,1
11367,16/2-7,750.32400159,2,2,1
11368,16/2-7,750.47600159,2,2,1
11369,16/2-7,750.62800159,2,2,1
11370,16/2-7,750.78000159,2,2,1
11371,16/2-7,750.93200159,2,2,1
11372,16/2-7,751.08400159,2,2,1
11373,16/2-7,751.23600159,2,2,1
11374,16/2-7,751.38800159,2,2,1
11375,16/2-7,751.54000159,2,2,1
11376,16/2-7,751.69200159,2,2,1
11377,16/2-7,751.84400159,2,2,1
11378,16/2-7,751.99600159,2,2,1
11379,16/2-7,752.14800159,2,2,1
11380,16/2-7,752.30000159,2,2,1
11381,16/2-7,752.45200159,2,2,1
11382,16/2-7,752.60400159,2,2,1
11383,16/2-7,752.75600159,2,2,1
11384,16/2-7,752.90800159,2,2,1
11385,16/2-7,753.06000159,2,2,1
11386,16/2-7,753.21200159,2,2,1
11387,16/2-7,753.36400159,2,2,1
11388,16/2-7,753.51600159,2,2,1
11389,16/2-7,753.66800159,2,2,1
11390,16/2-7,753.82000159,2,2,1
11391,16/2-7,753.97200159,2,2,1
11392,16/2-7,754.12400159,2,2,1
11393,16/2-7,754.27600159,2,2,1
11394,16/2-7,754.42800159,2,2,1
11395,16/2-7,754.58000159,2,2,1
11396,16/2-7,754.73200159,2,2,1
11397,16/2-7,754.88400159,2,2,1
11398,16/2-7,755.03600159,2,2,1
11399,16/2-7,755.18800159,2,2,1
11400,16/2-7,755.34000159,2,2,1
11401,16/2-7,755.49200159,2,2,1
11402,16/2-7,755.64400159,2,2,1
11403,16/2-7,755.79600159,2,2,1
11404,16/2-7,755.94800159,2,2,1
11405,16/2-7,756.10000159,2,2,1
11406,16/2-7,756.25200159,2,2,1
11407,16/2-7,756.40400159,2,2,1
11408,16/2-7,756.55600159,2,2,1
11409,16/2-7,756.70800159,2,2,1
11410,16/2-7,756.86000159,2,2,1
11411,16/2-7,757.01200159,2,2,1
11412,16/2-7,757.16400159,2,2,1
11413,16/2-7,757.31600159,2,2,1
11414,16/2-7,757.46800159,2,2,1
11415,16/2-7,757.62000159,2,2,1
11416,16/2-7,757.77200159,2,2,1
11417,16/2-7,757.92400159,2,2,1
11418,16/2-7,758.07600159,2,2,1
11419,16/2-7,758.22800159,2,2,1
11420,16/2-7,758.38000159,2,2,1
11421,16/2-7,758.53200159,2,2,1
11422,16/2-7,758.68400159,2,2,1
11423,16/2-7,758.83600159,2,2,1
11424,16/2-7,758.98800159,2,2,1
11425,16/2-7,759.14000159,2,2,1
11426,16/2-7,759.29200159,2,2,1
11427,16/2-7,759.44400159,2,2,1
11428,16/2-7,759.59600159,2,2,1
11429,16/2-7,759.74800159,2,2,1
11430,16/2-7,759.90000159,2,2,1
11431,16/2-7,760.05200159,2,2,1
11432,16/2-7,760.20400159,2,2,1
11433,16/2-7,760.35600159,2,2,1
11434,16/2-7,760.50800159,2,2,1
11435,16/2-7,760.66000159,2,2,1
11436,16/2-7,760.81200159,2,2,1
11437,16/2-7,760.96400159,2,2,1
11438,16/2-7,761.11600159,2,2,1
11439,16/2-7,761.26800159,2,2,1
11440,16/2-7,761.42000159,2,2,1
11441,16/2-7,761.57200159,2,2,1
11442,16/2-7,761.72400159,2,2,1
11443,16/2-7,761.87600159,2,2,1
11444,16/2-7,762.02800159,2,2,1
11445,16/2-7,762.18000159,2,2,1
11446,16/2-7,762.33200159,2,2,1
11447,16/2-7,762.48400159,2,2,1
11448,16/2-7,762.63600159,2,2,1
11449,16/2-7,762.78800159,2,2,1
11450,16/2-7,762.94000159,2,2,1
11451,16/2-7,763.09200159,2,2,1
11452,16/2-7,763.24400159,2,2,1
11453,16/2-7,763.39600159,2,2,1
11454,16/2-7,763.54800159,2,2,1
11455,16/2-7,763.70000159,2,2,1
11456,16/2-7,763.85200159,2,2,1
11457,16/2-7,764.00400159,2,2,1
11458,16/2-7,764.15600159,2,2,1
11459,16/2-7,764.30800159,2,2,1
11460,16/2-7,764.46000159,2,2,1
11461,16/2-7,764.61200159,2,2,1
11462,16/2-7,764.76400159,2,2,1
11463,16/2-7,764.91600159,2,2,1
11464,16/2-7,765.06800159,2,2,1
11465,16/2-7,765.22000159,2,2,1
11466,16/2-7,765.37200159,2,2,1
11467,16/2-7,765.52400159,2,2,1
11468,16/2-7,765.67600159,2,2,1
11469,16/2-7,765.82800159,2,2,1
11470,16/2-7,765.98000159,2,2,1
11471,16/2-7,766.13200159,2,2,1
11472,16/2-7,766.28400159,2,2,1
11473,16/2-7,766.43600159,2,2,1
11474,16/2-7,766.58800159,2,2,1
11475,16/2-7,766.74000159,2,2,1
11476,16/2-7,766.89200159,2,2,1
11477,16/2-7,767.04400159,2,2,1
11478,16/2-7,767.19600159,2,2,1
11479,16/2-7,767.34800159,2,2,1
11480,16/2-7,767.50000159,2,2,1
11481,16/2-7,767.65200159,2,2,1
11482,16/2-7,767.80400159,2,2,1
11483,16/2-7,767.95600159,2,2,1
11484,16/2-7,768.10800159,2,2,1
11485,16/2-7,768.26000159,2,2,1
11486,16/2-7,768.41200159,2,2,1
11487,16/2-7,768.56400159,2,2,1
11488,16/2-7,768.71600159,2,2,1
11489,16/2-7,768.86800159,2,2,1
11490,16/2-7,769.02000159,2,2,1
11491,16/2-7,769.17200159,2,2,1
11492,16/2-7,769.32400159,2,2,1
11493,16/2-7,769.47600159,2,2,1
11494,16/2-7,769.62800159,2,2,1
11495,16/2-7,769.78000159,2,2,1
11496,16/2-7,769.93200159,2,2,1
11497,16/2-7,770.08400159,2,2,1
11498,16/2-7,770.23600159,2,2,1
11499,16/2-7,770.38800159,2,2,1
11500,16/2-7,770.54000159,2,2,1
11501,16/2-7,770.69200159,2,2,1
11502,16/2-7,770.84400159,2,2,1
11503,16/2-7,770.99600159,2,2,1
11504,16/2-7,771.14800159,2,2,1
11505,16/2-7,771.30000159,2,2,1
11506,16/2-7,771.45200159,2,2,1
11507,16/2-7,771.60400159,2,2,1
11508,16/2-7,771.75600159,2,2,1
11509,16/2-7,771.90800159,2,2,1
11510,16/2-7,772.06000159,2,2,1
11511,16/2-7,772.21200159,2,2,1
11512,16/2-7,772.36400159,2,2,1
11513,16/2-7,772.51600159,2,2,1
11514,16/2-7,772.66800159,2,2,1
11515,16/2-7,772.82000159,2,2,1
11516,16/2-7,772.97200159,2,2,1
11517,16/2-7,773.12400159,2,2,1
11518,16/2-7,773.27600159,2,2,1
11519,16/2-7,773.42800159,2,2,1
11520,16/2-7,773.58000159,2,2,1
11521,16/2-7,773.73200159,2,2,1
11522,16/2-7,773.88400159,2,2,1
11523,16/2-7,774.03600159,2,2,1
11524,16/2-7,774.18800159,2,2,1
11525,16/2-7,774.34000159,2,2,1
11526,16/2-7,774.49200159,2,2,1
11527,16/2-7,774.64400159,2,2,1
11528,16/2-7,774.79600159,2,2,1
11529,16/2-7,774.94800159,2,2,1
11530,16/2-7,775.10000159,2,2,1
11531,16/2-7,775.25200159,2,2,1
11532,16/2-7,775.40400159,2,2,1
11533,16/2-7,775.55600159,2,2,1
11534,16/2-7,775.70800159,2,2,1
11535,16/2-7,775.86000159,2,2,1
11536,16/2-7,776.01200159,2,2,1
11537,16/2-7,776.16400159,2,2,1
11538,16/2-7,776.31600159,2,2,1
11539,16/2-7,776.46800159,2,2,1
11540,16/2-7,776.62000159,2,2,1
11541,16/2-7,776.77200159,2,2,1
11542,16/2-7,776.92400159,2,2,1
11543,16/2-7,777.07600159,2,2,1
11544,16/2-7,777.22800159,2,2,1
11545,16/2-7,777.38000159,2,2,1
11546,16/2-7,777.53200159,2,2,1
11547,16/2-7,777.68400159,2,2,1
11548,16/2-7,777.83600159,2,2,1
11549,16/2-7,777.98800159,2,2,1
11550,16/2-7,778.14000159,2,2,1
11551,16/2-7,778.29200159,2,2,1
11552,16/2-7,778.44400159,2,2,1
11553,16/2-7,778.59600159,2,2,1
11554,16/2-7,778.74800159,2,2,1
11555,16/2-7,778.90000159,2,2,1
11556,16/2-7,779.05200159,2,2,1
11557,16/2-7,779.20400159,2,2,1
11558,16/2-7,779.35600159,2,2,1
11559,16/2-7,779.50800159,2,2,1
11560,16/2-7,779.66000159,2,2,1
11561,16/2-7,779.81200159,2,2,1
11562,16/2-7,779.96400159,2,2,1
11563,16/2-7,780.11600159,2,2,1
11564,16/2-7,780.26800159,2,2,1
11565,16/2-7,780.42000159,2,2,1
11566,16/2-7,780.57200159,2,2,1
11567,16/2-7,780.72400159,2,2,1
11568,16/2-7,780.87600159,2,2,1
11569,16/2-7,781.02800159,2,2,1
11570,16/2-7,781.18000159,2,2,1
11571,16/2-7,781.33200159,2,2,1
11572,16/2-7,781.48400159,2,2,1
11573,16/2-7,781.63600159,2,2,1
11574,16/2-7,781.78800159,2,2,1
11575,16/2-7,781.94000159,2,2,1
11576,16/2-7,782.09200159,2,2,1
11577,16/2-7,782.24400159,2,2,1
11578,16/2-7,782.39600159,2,2,1
11579,16/2-7,782.54800159,2,2,1
11580,16/2-7,782.70000159,2,2,1
11581,16/2-7,782.85200159,2,2,1
11582,16/2-7,783.00400159,2,2,1
11583,16/2-7,783.15600159,2,2,1
11584,16/2-7,783.30800159,2,2,1
11585,16/2-7,783.46000159,2,2,1
11586,16/2-7,783.61200159,2,2,1
11587,16/2-7,783.76400159,2,2,1
11588,16/2-7,783.91600159,2,2,1
11589,16/2-7,784.06800159,2,2,1
11590,16/2-7,784.22000159,2,2,1
11591,16/2-7,784.37200159,2,2,1
11592,16/2-7,784.52400159,2,2,1
11593,16/2-7,784.67600159,2,2,1
11594,16/2-7,784.82800159,2,2,1
11595,16/2-7,784.98000159,2,2,1
11596,16/2-7,785.13200159,2,2,1
11597,16/2-7,785.28400159,2,2,1
11598,16/2-7,785.43600159,2,2,1
11599,16/2-7,785.58800159,2,2,1
11600,16/2-7,785.74000159,2,2,1
11601,16/2-7,785.89200159,2,2,1
11602,16/2-7,786.04400159,2,2,1
11603,16/2-7,786.19600159,2,2,1
11604,16/2-7,786.34800159,2,2,1
11605,16/2-7,786.50000159,2,2,1
11606,16/2-7,786.65200159,2,2,1
11607,16/2-7,786.80400159,2,2,1
11608,16/2-7,786.95600159,2,2,1
11609,16/2-7,787.10800159,2,2,1
11610,16/2-7,787.26000159,2,2,1
11611,16/2-7,787.41200159,2,2,1
11612,16/2-7,787.56400159,2,2,1
11613,16/2-7,787.71600159,2,2,1
11614,16/2-7,787.86800159,2,2,1
11615,16/2-7,788.02000159,2,2,1
11616,16/2-7,788.17200159,2,2,1
11617,16/2-7,788.32400159,2,2,1
11618,16/2-7,788.47600159,2,2,1
11619,16/2-7,788.62800159,2,2,1
11620,16/2-7,788.78000159,2,2,1
11621,16/2-7,788.93200159,2,2,1
11622,16/2-7,789.08400159,2,2,1
11623,16/2-7,789.23600159,2,2,1
11624,16/2-7,789.38800159,2,2,1
11625,16/2-7,789.54000159,2,2,1
11626,16/2-7,789.69200159,2,2,1
11627,16/2-7,789.84400159,2,2,1
11628,16/2-7,789.99600159,2,2,1
11629,16/2-7,790.14800159,2,2,1
11630,16/2-7,790.30000159,2,2,1
11631,16/2-7,790.45200159,2,2,1
11632,16/2-7,790.60400159,2,2,1
11633,16/2-7,790.75600159,2,2,1
11634,16/2-7,790.90800159,2,2,1
11635,16/2-7,791.06000159,2,2,1
11636,16/2-7,791.21200159,2,2,1
11637,16/2-7,791.36400159,2,2,1
11638,16/2-7,791.51600159,2,2,1
11639,16/2-7,791.66800159,2,0,0
11640,16/2-7,791.82000159,0,0,1
11641,16/2-7,791.97200159,0,0,1
11642,16/2-7,792.12400159,0,0,1
11643,16/2-7,792.27600159,0,0,1
11644,16/2-7,792.42800159,0,0,1
11645,16/2-7,792.58000159,0,0,1
11646,16/2-7,792.73200159,0,0,1
11647,16/2-7,792.88400159,0,0,1
11648,16/2-7,793.03600159,0,0,1
11649,16/2-7,793.18800159,0,0,1
11650,16/2-7,793.34000159,0,0,1
11651,16/2-7,793.49200159,0,0,1
11652,16/2-7,793.64400159,0,0,1
11653,16/2-7,793.79600159,0,0,1
11654,16/2-7,793.94800159,0,0,1
11655,16/2-7,794.10000159,0,0,1
11656,16/2-7,794.25200159,0,0,1
11657,16/2-7,794.40400159,0,0,1
11658,16/2-7,794.55600159,0,0,1
11659,16/2-7,794.70800159,0,0,1
11660,16/2-7,794.86000159,0,0,1
11661,16/2-7,795.01200159,0,0,1
11662,16/2-7,795.16400159,0,0,1
11663,16/2-7,795.31600159,0,0,1
11664,16/2-7,795.46800159,0,0,1
11665,16/2-7,795.62000159,0,0,1
11666,16/2-7,795.77200159,0,0,1
11667,16/2-7,795.92400159,0,0,1
11668,16/2-7,796.07600159,0,0,1
11669,16/2-7,796.22800159,0,0,1
11670,16/2-7,796.38000159,0,0,1
11671,16/2-7,796.53200159,0,0,1
11672,16/2-7,796.68400159,0,0,1
11673,16/2-7,796.83600159,0,0,1
11674,16/2-7,796.98800159,0,0,1
11675,16/2-7,797.14000159,0,0,1
11676,16/2-7,797.29200159,0,0,1
11677,16/2-7,797.44400159,0,0,1
11678,16/2-7,797.59600159,0,0,1
11679,16/2-7,797.74800159,0,0,1
11680,16/2-7,797.90000159,0,0,1
11681,16/2-7,798.05200159,0,0,1
11682,16/2-7,798.20400159,0,0,1
11683,16/2-7,798.35600159,0,0,1
11684,16/2-7,798.50800159,0,0,1
11685,16/2-7,798.66000159,0,0,1
11686,16/2-7,798.81200159,0,0,1
11687,16/2-7,798.96400159,0,2,0
11688,16/2-7,799.11600159,0,2,0
11689,16/2-7,799.26800159,2,2,1
11690,16/2-7,799.42000159,2,2,1
11691,16/2-7,799.57200159,2,2,1
11692,16/2-7,799.72400159,2,2,1
11693,16/2-7,799.87600159,2,2,1
11694,16/2-7,800.02800159,2,2,1
11695,16/2-7,800.18000159,2,2,1
11696,16/2-7,800.33200159,2,2,1
11697,16/2-7,800.48400159,2,2,1
11698,16/2-7,800.63600159,2,2,1
11699,16/2-7,800.78800159,2,2,1
11700,16/2-7,800.94000159,2,2,1
11701,16/2-7,801.09200159,2,2,1
11702,16/2-7,801.24400159,2,2,1
11703,16/2-7,801.39600159,2,2,1
11704,16/2-7,801.54800159,2,2,1
11705,16/2-7,801.70000159,2,2,1
11706,16/2-7,801.85200159,2,2,1
11707,16/2-7,802.00400159,2,2,1
11708,16/2-7,802.15600159,2,2,1
11709,16/2-7,802.30800159,2,0,0
11710,16/2-7,802.46000159,0,0,1
11711,16/2-7,802.61200159,0,0,1
11712,16/2-7,802.76400159,0,0,1
11713,16/2-7,802.91600159,0,0,1
11714,16/2-7,803.06800159,0,0,1
11715,16/2-7,803.22000159,0,0,1
11716,16/2-7,803.37200159,0,0,1
11717,16/2-7,803.52400159,0,0,1
11718,16/2-7,803.67600159,0,0,1
11719,16/2-7,803.82800159,0,0,1
11720,16/2-7,803.98000159,0,0,1
11721,16/2-7,804.13200159,0,0,1
11722,16/2-7,804.28400159,0,0,1
11723,16/2-7,804.43600159,0,0,1
11724,16/2-7,804.58800159,0,0,1
